lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
419.7611,470.7685,8,5,5,8
429.7611,470.7684,8,5,5,8
439.7611,470.7684,8,5,5,8
449.7611,470.7685,8,5,5,8
513.3535,74.19527,4.347818,1.341858,1.341858,4.481826
488.12,-45.65631,3.272595,2.285736,2.285748,3.546933
476.133,117.7398,4.253762,2.792633,2.792648,4.610349
503.9716,-18.46361,2.862544,1.574371,1.574381,3.165758
441.8671,-25.10795,4.611846,1.164917,1.164913,4.566548
468.2991,36.71132,2.178676,1.745087,1.745098,2.409452
443.341,108.6406,4.193048,1.325714,1.325714,4.322284
502.4557,-51.91064,4.646582,2.658844,2.658836,5.036099
433.7471,63.9924,4.110166,1.378174,1.378159,4.069795
456.424,-41.74164,4.147441,1.006561,1.006557,4.106704
491.8602,-38.25757,3.893795,1.327789,1.327778,4.013808
442.3756,109.4083,4.173185,2.770599,2.770607,4.523018
492.0497,100.6362,2.403146,1.27478,1.274773,2.477215
507.6599,-40.27653,2.429345,1.65387,1.653885,2.686673
481.3152,41.29902,4.976869,1.060089,1.060078,4.927985
485.1357,158.1928,4.469922,2.481384,2.481384,4.844629
513.6279,71.30801,2.81159,2.117737,2.117737,3.047282
444.2008,82.71321,3.861387,1.187012,1.187012,3.980402
499.1278,47.88398,4.740201,1.202972,1.202976,4.693643
434.6606,50.05045,3.388489,1.258789,1.258789,3.492928
436.7778,0.3948784,2.912398,1.724426,1.724414,3.220894
472.6382,-8.230196,4.045424,2.446747,2.446733,4.384546
495.3466,75.65427,3.566556,1.050415,1.0504,3.531525
515.8215,106.9942,3.563472,1.338501,1.338493,3.673305
513.3329,134.7977,3.691946,1.271179,1.271194,3.655684
460.096,81.31882,3.631959,1.188965,1.188972,3.596286
465.2281,-60.97127,3.666117,1.379822,1.379822,3.630108
458.1872,163.1051,3.89116,1.146667,1.146667,3.85294
482.1236,139.2348,4.388883,1.369141,1.369125,4.345775
535.7383,113.3491,2.720669,1.194458,1.19445,2.804525
438.0119,74.53657,4.301705,1.349518,1.349525,4.434291
533.5092,132.9797,2.519653,1.696045,1.69603,2.786547
448.0001,97.32838,3.560151,2.538788,2.538773,3.858594
514.8849,-33.93409,4.136973,1.414124,1.414154,4.096339
440.007,72.22339,4.129753,1.273407,1.273415,4.257039
478.3506,55.1457,3.937857,2.423798,2.42379,4.267962
482.7762,58.26875,3.163994,1.713593,1.713581,3.499139
504.1434,143.6524,2.775505,2.494751,2.494751,3.008172
497.2821,-38.38592,2.389778,1.451935,1.451923,2.642915
515.4171,-64.38644,4.122549,1.217102,1.217094,4.249613
499.6824,-48.66141,2.418963,1.767761,1.767765,2.675191
466.4524,88.89873,1.987914,1.646393,1.6464,2.198483
470.1703,-52.16769,4.41434,2.510132,2.510139,4.784388
513.5544,-7.532751,4.338504,2.820923,2.820945,4.702196
494.8711,104.5478,4.072914,2.259979,2.259979,4.41434
496.1596,-42.98209,4.782504,1.253876,1.253864,4.73553
448.9133,27.6732,1.838691,1.752472,1.752476,2.033453
446.3737,109.8565,2.630922,2.496429,2.496437,2.851469
505.9207,-15.40602,3.146692,1.763794,1.7638,3.480005
458.2013,157.125,4.008124,1.219116,1.219101,3.968756
468.4953,4.738171,2.573484,1.049255,1.049244,2.652803
472.6805,-40.21611,3.911249,2.462585,2.462574,4.239124
451.6113,-21.21533,5.130374,1.4086,1.408609,5.079983
482.7165,102.5155,2.493383,1.337097,1.33709,2.570233
520.6357,109.2132,3.393911,1.303284,1.303284,3.360575
449.3072,162.4294,3.771349,1.342285,1.342285,3.887589
437.5168,57.81263,4.30867,2.707489,2.707481,4.669859
499.0934,77.42816,4.104416,1.301849,1.301857,4.230921
417.0239,-28.71649,2.259734,1.764343,1.764343,2.499096
452.4749,64.33855,3.951386,1.406555,1.406548,4.073175
438.145,83.01544,4.781123,1.2164,1.216393,4.734162
515.5435,-47.67827,3.707006,2.728638,2.728622,4.01776
490.3322,101.8862,3.035283,1.142883,1.142868,3.128836
459.7774,68.2644,4.012928,1.392792,1.392792,3.973513
440.7924,126.7683,4.313492,2.515991,2.515984,4.675086
483.3027,-46.65746,4.10821,1.396057,1.396061,4.067858
479.5396,92.3548,3.724694,2.700684,2.700684,4.03693
423.4642,-16.83459,3.336385,1.402832,1.40283,3.439218
454.5392,35.00355,1.805191,1.752472,1.752487,1.996406
534.1768,143.0323,3.028731,1.364868,1.364868,3.122082
521.2961,127.5728,4.377001,2.798889,2.798866,4.743919
513.0439,-27.50688,4.014397,1.263733,1.263735,4.138127
512.1035,157.4978,4.588357,1.388184,1.388168,4.54329
517.3044,-35.02018,3.486502,2.513855,2.513878,3.77877
492.2773,-50.09584,3.247117,1.406738,1.406731,3.215223
447.0076,12.16665,4.299444,1.293915,1.293912,4.431961
492.9353,31.85211,4.588713,2.722321,2.722309,4.973379
478.8016,25.55441,3.532107,2.82605,2.826063,3.828199
458.7191,114.5025,3.717513,2.671112,2.671104,4.029147
477.5297,33.18163,4.103154,1.085236,1.085243,4.229621
453.4915,62.40569,4.512056,1.375641,1.375626,4.467739
507.7525,153.6852,4.398377,2.827881,2.827896,4.767087
444.9869,78.7373,3.122253,1.154541,1.154549,3.091586
472.6573,27.06697,4.537469,2.828033,2.828037,4.91784
498.6131,125.512,2.969718,1.340332,1.34034,3.06125
497.8582,133.1769,3.864481,1.391571,1.391571,3.826524
542.7045,117.6511,4.163634,2.704895,2.70488,4.512666
516.9541,82.90215,3.772492,1.402954,1.402946,3.735438
454.612,130.7378,2.927691,1.729858,1.729874,3.237806
443.4393,-24.83321,3.051533,1.181213,1.181215,3.02156
490.8561,61.48098,3.45311,1.412506,1.412518,3.419194
437.1882,-6.936037,3.16813,1.173065,1.173076,3.137013
458.2745,141.0481,4.505352,1.056946,1.056961,4.4611
455.8888,-56.50739,2.578918,1.584106,1.584114,2.852089
455.7881,-17.57686,3.676388,1.202026,1.202013,3.789701
502.6364,-27.87593,5.105517,1.410095,1.410088,5.05537
533.437,136.4507,3.988958,1.370178,1.370193,4.111905
456.7988,-14.08113,3.00445,2.487396,2.487411,3.256309
510.5864,-32.75147,2.944433,1.526855,1.526859,3.256322
513.4207,-64.78745,2.657929,1.406128,1.406151,2.739851
488.3259,12.75804,4.296813,1.339111,1.33912,4.429248
492.6339,5.101,3.264209,1.413086,1.413081,3.364818
534.8077,107.7512,1.823007,1.707214,1.707237,2.016109
444.9305,67.69668,4.090036,1.078491,1.078484,4.049864
510.8626,50.83545,3.201907,1.242188,1.242191,3.170458
529.3932,125.772,3.32868,1.181274,1.181259,3.295985
454.037,-44.43256,3.591517,1.403015,1.403023,3.556241
466.1716,156.9843,2.658617,1.5047,1.504684,2.94023
482.9377,22.00141,3.872246,1.057892,1.057901,3.991596
502.5858,133.4655,3.94759,1.409515,1.409515,3.908816
487.7791,127.5939,2.579281,2.757477,2.757492,2.795499
468.7122,-1.885946,3.317261,1.256744,1.256733,3.419504
476.4637,47.37732,2.993004,1.220795,1.220783,2.963607
504.4136,43.27664,1.773872,1.611969,1.611965,1.961769
438.1949,42.53938,3.635757,1.410461,1.410469,3.600047
469.8456,-19.61913,2.22532,1.276367,1.276382,2.461037
505.7767,158.0072,1.82014,1.576813,1.576797,2.012938
516.5309,-5.93788,3.034646,1.404846,1.40483,3.128179
500.2794,18.22283,2.139096,1.679993,1.680002,2.365679
518.2671,99.24351,3.469833,2.615295,2.615318,3.760705
481.6023,7.050275,2.627753,1.752716,1.752711,2.906098
435.8644,95.14255,4.148377,1.390381,1.390366,4.276237
484.5784,65.10751,2.501342,1.405853,1.405861,2.578438
489.5162,66.21368,2.243277,1.765533,1.765549,2.480896
484.7849,-48.88316,3.14477,1.658051,1.658062,3.477879
553.4568,168.2623,3.616643,2.43811,2.438095,3.919822
503.5134,77.41666,3.160729,2.682526,2.682526,3.425689
453.2165,58.05494,3.769982,1.31842,1.318428,3.732953
431.6526,-6.765001,2.419308,1.389099,1.389111,2.493876
517.4218,105.6023,3.682105,1.362,1.361992,3.795594
433.8561,17.93736,3.7118,1.221375,1.221373,3.826205
474.904,-11.6246,3.692921,1.396149,1.396136,3.656649
481.2465,103.4368,3.524563,1.055664,1.055672,3.489944
455.9733,59.2866,1.894984,1.713715,1.713699,2.09571
491.9366,53.37082,3.322268,1.306458,1.306454,3.289636
426.3123,-34.047,2.532561,1.424561,1.424561,2.800822
439.6346,85.12991,3.647312,1.027405,1.027397,3.611488
417.0274,-24.55507,4.421503,1.171051,1.171038,4.378074
486.9295,95.34041,3.790499,2.05481,2.05481,4.108252
490.35,62.80498,3.156961,2.064362,2.064346,3.421605
502.6035,57.63931,2.77584,2.587921,2.587929,3.008534
454.6816,128.6917,3.589759,2.468964,2.468979,3.890684
466.0309,117.4691,3.912926,1.379883,1.379883,4.033528
521.784,159.7612,2.077824,1.702393,1.702377,2.297917
450.5359,-36.10439,4.288517,2.608185,2.608181,4.648018
520.8895,120.1919,2.426285,1.11261,1.112602,2.501067
487.3636,37.09036,1.936803,1.503204,1.503193,2.141958
500.1595,23.28503,4.22384,1.344208,1.344206,4.182353
484.1156,97.00724,4.035652,1.06662,1.066628,3.996013
458.9205,-3.577311,1.957341,1.667633,1.667637,2.164672
423.2003,-15.18629,3.581468,1.285278,1.285271,3.691855
471.6719,73.92601,4.047346,1.220215,1.220215,4.007593
448.4221,-22.16186,3.605752,2.411011,2.410995,3.908017
437.0271,26.3617,4.119342,1.04483,1.044819,4.246307
504.6687,54.74976,2.975299,1.380859,1.380844,3.290457
461.8091,154.3295,2.853903,1.303589,1.303589,3.156202
484.7634,75.05202,1.799589,1.408722,1.408737,1.99021
528.8415,143.2331,3.28703,1.220032,1.220062,3.388342
490.7188,156.4905,3.213953,2.340607,2.340607,3.483375
475.4758,-21.12373,4.956625,1.060883,1.060894,4.90794
477.3838,74.7142,3.195574,1.386108,1.386116,3.534064
534.4901,135.4581,5.161105,1.20282,1.202835,5.110412
463.6401,152.7733,3.966233,1.112518,1.112503,4.088479
479.7309,-39.29524,2.085694,1.416443,1.416458,2.306621
438.082,77.73363,2.310192,1.737579,1.737587,2.554899
540.977,143.0202,4.165937,1.30188,1.301865,4.294338
487.5986,76.2419,4.542749,2.624146,2.624138,4.923562
434.76,28.26762,2.345084,1.765625,1.765631,2.593487
461.6652,112.7167,3.148548,2.11203,2.11203,3.412487
449.2958,68.65646,2.811059,2.789001,2.789017,3.046706
492.2424,90.63692,2.935491,1.299683,1.299683,3.025968
491.316,136.8866,4.485122,1.279663,1.279648,4.441069
539.3593,150.8701,3.245516,1.322388,1.322388,3.213638
420.631,-13.76164,2.480085,1.38913,1.389124,2.556526
482.8285,-50.04433,3.313771,2.543304,2.543308,3.591561
497.4422,4.076914,2.836366,1.413513,1.41352,2.923788
491.9675,11.18405,2.565486,1.766846,1.766839,2.837234
482.5615,-57.88157,3.768008,2.8284,2.828396,4.083875
456.597,114.163,3.733128,2.824036,2.824036,4.046071
422.7083,-9.265762,2.806152,2.694702,2.694702,3.041388
445.3751,73.94367,2.734217,1.179779,1.179779,2.818491
504.9257,-45.93905,2.746672,1.411041,1.411049,2.831329
480.6117,-22.9306,3.638162,1.150421,1.150414,3.602427
450.5103,36.72453,4.213914,2.270538,2.270535,4.567161
439.3716,-15.97505,3.76287,1.31543,1.315418,3.878849
454.7265,-29.22019,2.259951,1.321198,1.321188,2.499335
443.8881,-39.11745,2.953259,1.381287,1.381283,3.044284
390.6609,200.7352,4.975582,1.296997,1.296982,4.926712
335.8464,276.9277,5.128272,1.397217,1.397217,5.077902
347.1755,292.5076,2.458074,1.275024,1.275024,2.533836
468.9126,247.5961,3.996593,2.653168,2.653168,4.331623
435.5446,258.4377,3.083654,1.76709,1.76709,3.41029
415.9685,243.9565,4.001102,1.27774,1.27774,4.124424
430.2842,263.7724,4.376736,2.757996,2.757996,4.743631
370.7444,256.6036,4.0574,1.281708,1.281708,4.017548
354.6914,219.845,2.418975,1.180695,1.180695,2.493533
409.6507,225.6487,4.14081,1.279449,1.279465,4.100139
311.5338,300.9555,2.80746,1.566772,1.566772,3.104839
304.5819,257.7281,3.181044,1.358856,1.358856,3.1498
425.5943,278.0276,2.875476,1.560974,1.560974,3.180061
383.6979,254.0003,3.054102,2.574921,2.574936,3.310123
457.4094,261.7847,2.98945,1.749634,1.749634,3.306108
334.2806,281.8098,3.24559,1.073273,1.073273,3.213712
386.8992,299.6032,2.634021,2.820282,2.820282,2.854827
323.6956,323.3683,3.275866,2.787231,2.787231,3.550478
299.7362,334.9887,3.132446,2.418823,2.418823,3.395034
396.9663,271.9799,3.207714,1.726624,1.726624,3.54749
430.1824,226.9712,2.660033,1.174438,1.174423,2.74202
381.8741,206.7467,3.960608,1.023102,1.023102,3.921707
308.9723,327.2262,3.063419,1.413971,1.413971,3.033329
403.0636,278.0838,2.989583,1.304718,1.304718,2.96022
385.1189,295.9658,2.336671,1.755615,1.755615,2.584183
313.4376,341.1375,3.175505,2.136444,2.136444,3.441704
318.2437,342.242,2.940218,1.23111,1.23111,2.911339
413.2835,288.4994,4.129759,2.724243,2.724243,4.475951
400.6389,258.2999,4.268805,1.067688,1.067688,4.400377
422.8619,200.9776,3.124616,1.713043,1.713043,3.45559
370.8956,235.1687,3.91859,1.347595,1.34761,4.039367
360.8066,290.0695,3.654698,1.267487,1.267487,3.767342
316.571,334.8469,3.778438,1.201843,1.201843,3.741326
403.5101,244.801,3.943857,1.406281,1.406296,3.90512
448.765,226.7941,2.547149,1.414185,1.414185,2.625657
302.8292,311.5954,4.268315,1.312225,1.312225,4.226392
365.3639,247.5708,2.584509,1.549011,1.549011,2.858273
372.8023,296.4258,1.813356,1.474426,1.474426,2.005435
475.8333,260.3257,2.573844,1.5625,1.5625,2.846478
329.4222,313.9395,3.333569,1.406128,1.406128,3.436316
430.1253,280.2994,2.958693,2.032867,2.032867,3.206716
355.8912,314.6676,5.120774,1.206177,1.206177,5.070477
370.6323,270.5905,1.792631,1.69577,1.69577,1.982515
387.7856,245.4385,3.510681,1.407867,1.407867,3.618886
363.3587,196.0391,4.21283,2.454987,2.455002,4.565986
373.421,199.5461,4.368365,2.591003,2.590988,4.734559
352.0109,212.922,2.821755,1.203522,1.203522,2.908726
380.9249,200.6489,2.893408,1.031219,1.031219,2.982588
410.5975,293.6716,3.07842,2.8284,2.8284,3.33648
323.1222,332.1743,2.825602,1.697449,1.697449,3.124904
405.0506,209.1421,3.866479,2.8013,2.801285,4.1906
436.4935,282.782,2.999488,1.414185,1.414185,3.091938
381.0482,243.8931,1.818207,1.589172,1.589188,2.0108
331.1613,235.3957,3.208798,2.727173,2.727173,3.477788
359.4295,292.7406,3.895084,1.363617,1.363617,4.015137
306.5641,301.5617,2.744789,2.69986,2.69986,2.974881
318.4745,249.896,2.454237,1.286682,1.286682,2.52988
389.2048,203.9627,4.668978,2.7677,2.7677,5.060373
349.2748,215.2693,2.316967,1.433563,1.433578,2.562391
401.4207,219.0039,1.960098,1.43454,1.434555,2.167722
356.3741,321.146,3.096576,1.404419,1.404419,3.192018
372.3091,243.4569,3.992507,1.227386,1.227402,3.953292
313.064,268.281,3.323246,1.4039,1.4039,3.290605
372.3977,213.9646,3.06637,2.152374,2.15239,3.323419
356.9069,209.5001,2.37873,1.767639,1.767624,2.630696
383.8558,263.0959,4.123979,1.370056,1.370056,4.251086
372.5408,224.8342,3.941558,2.761444,2.761429,4.271974
474.8287,256.2506,4.237895,1.383484,1.383484,4.368514
375.0378,270.0507,3.646044,1.240997,1.240997,3.610232
433.5385,193.8911,3.600918,2.803162,2.803177,3.902778
369.6243,307.3284,3.153407,1.395233,1.395233,3.122434
379.2797,303.728,2.77597,2.812408,2.812408,3.008677
429.6615,271.2056,2.87262,1.469696,1.469696,3.176902
338.5601,227.6223,4.412146,1.398193,1.398209,4.368809
419.5664,265.1514,4.931477,1.404602,1.404602,4.883039
392.4659,291.4388,2.65154,1.387878,1.387878,2.733265
355.016,311.0792,2.134365,1.380707,1.380707,2.360447
307.9804,256.1419,3.996473,1.060944,1.060944,3.957219
372.8314,240.1172,3.731916,2.460571,2.460556,4.044758
450.7276,224.3735,4.363192,1.239838,1.239838,4.320335
309.4203,309.7798,2.959327,1.749023,1.749023,3.272793
406.8588,275.9821,4.496081,2.320831,2.320831,4.872982
350.9965,265.2254,2.163638,1.749542,1.749542,2.392821
345.8753,313.1631,3.115965,1.411285,1.411285,3.212005
405.4842,274.1507,4.438457,1.368042,1.368042,4.394862
424.5029,221.9502,4.707159,2.826599,2.826584,5.101753
390.1139,197.9379,3.174304,1.753235,1.75322,3.510542
297.7682,361.0044,3.146278,1.316406,1.316406,3.479547
432.0975,185.9577,3.810137,1.39209,1.392075,3.772713
429.0929,240.6677,4.29226,1.345795,1.34581,4.250101
348.937,301.428,3.446635,2.446228,2.446228,3.735562
364.0927,291.3392,2.116951,1.355042,1.355042,2.341188
391.326,190.3356,2.926548,1.553223,1.553223,3.236542
359.8107,275.8344,4.019265,2.288849,2.288849,4.356194
339.7449,226.775,2.086469,1.487335,1.48735,2.307478
334.3578,255.1421,4.164245,1.374237,1.374222,4.123343
429.1791,223.912,2.404068,1.122314,1.122299,2.478166
400.3869,276.6189,3.687551,2.763,2.763,3.996673
396.2916,250.5397,4.09737,1.233917,1.233902,4.223658
433.7434,251.1221,2.067348,1.302521,1.302521,2.286331
398.905,186.6334,3.527901,2.783295,2.78331,3.82364
414.8495,225.0907,4.150742,2.656281,2.656296,4.498693
450.0217,242.7635,2.348164,1.663788,1.663773,2.596893
340.5198,336.3413,2.72484,1.298157,1.298157,2.808825
352.5208,303.0814,2.98257,2.726257,2.726257,3.232595
425.905,258.2111,2.733859,1.40863,1.40863,2.818121
432.9437,217.9688,1.995759,1.313934,1.313934,2.20716
431.2575,218.1038,3.479139,1.071228,1.071243,3.444967
364.1634,271.4256,4.095239,2.828064,2.828064,4.438537
353.6935,234.0745,3.740791,1.414154,1.414154,3.704049
439.5514,273.0294,2.965418,2.785583,2.785583,3.214005
390.4034,263.5087,1.904011,1.441559,1.441559,2.105694
381.3324,301.5274,4.393644,1.022247,1.022247,4.35049
387.0271,280.476,3.109128,1.383575,1.383575,3.07859
443.7486,215.3084,2.771415,1.022247,1.022247,2.856834
395.2281,213.5171,4.792171,1.357117,1.357117,4.745102
358.3327,295.7087,3.839164,1.210938,1.210938,3.957494
322.6625,277.7303,4.798944,1.263977,1.263977,4.751808
397.0705,285.7387,2.131557,1.696045,1.696045,2.357342
458.9586,268.1948,3.586798,1.151093,1.151093,3.697349
349.2448,322.9226,3.336568,1.132019,1.132019,3.303796
368.2008,232.6949,2.345456,1.766998,1.767014,2.593897
346.1758,284.7455,2.749479,1.729309,1.729309,3.040717
361.3881,245.5215,4.313434,2.171448,2.171448,4.675023
368.1153,225.8145,4.390047,1.392456,1.392441,4.346927
372.8152,220.6355,4.672532,1.003174,1.003174,4.626637
393.4435,186.227,4.247306,2.671631,2.671631,4.603353
473.2923,249.6947,4.551562,2.63797,2.63797,4.933114
386.4437,219.3026,5.13075,1.303833,1.303818,5.080356
364.0023,280.8462,3.128637,1.279388,1.279388,3.097907
422.2921,247.8605,3.596251,2.196106,2.196106,3.89772
327.5524,292.0474,3.734563,1.362427,1.362427,3.849669
377.1313,240.2836,3.944585,1.21286,1.212875,4.066163
394.4948,212.0063,2.831626,1.400024,1.40004,2.918901
367.2321,214.1878,1.93845,1.422729,1.422729,2.14378
443.4789,274.2775,4.354319,2.200897,2.200897,4.719336
416.3641,210.7406,3.712936,1.148621,1.148621,3.676468
349.8497,221.8845,2.606804,1.755615,1.755615,2.882929
424.3808,262.8149,3.36099,1.413391,1.413391,3.464581
459.1558,250.3037,3.196195,1.452454,1.452454,3.534751
380.4561,192.6298,3.621035,1.265594,1.265594,3.585468
371.0267,267.4468,3.02179,1.767731,1.767731,3.341873
394.9026,281.3274,4.357149,1.408051,1.408051,4.314353
465.6311,254.3306,3.015057,1.609589,1.609573,3.334426
350.0502,220.0107,2.677185,1.580078,1.580078,2.960765
329.0844,319.3722,3.354037,1.408691,1.408691,3.457415
338.3032,288.6512,4.298025,2.454193,2.454193,4.658323
305.1302,352.1338,3.98491,2.261749,2.261749,4.318959
393.0027,284.5969,3.198083,1.372681,1.372681,3.166671
360.7812,292.3112,2.98495,1.344818,1.344818,2.955631
381.0032,283.9048,2.754766,1.099579,1.099579,2.839673
347.6542,217.1856,4.219816,1.284821,1.284821,4.349878
384.295,291.2319,3.007364,1.540466,1.540466,3.325918
343.4451,227.377,2.303552,1.75473,1.75473,2.547555
412.3114,250.4969,3.455483,1.304596,1.304611,3.561987
337.4944,241.3929,3.567675,2.522491,2.522507,3.866748
383.4154,305.1066,4.56881,2.270294,2.270294,4.951808
387.5449,205.8988,2.644876,1.237823,1.237823,2.726396
420.8521,196.5481,3.503148,2.535095,2.535095,3.796812
326.3024,330.0988,2.530562,1.739777,1.739777,2.798612
359.9854,240.8562,1.756078,1.694183,1.694199,1.942091
321.8102,273.4593,1.998067,1.751923,1.751923,2.209712
337.7559,284.2263,3.396475,2.737579,2.737579,3.681196
366.5734,308.1217,3.810036,1.228577,1.228577,3.772614
437.0979,242.1848,4.335613,1.413727,1.413727,4.293028
462.9972,255.2974,3.817677,2.798401,2.798386,4.137708
368.952,193.575,2.142317,1.575134,1.575134,2.369242
390.0939,302.1347,4.012822,2.653839,2.653839,4.349211
337.4047,327.597,2.736974,2.572632,2.572632,2.966411
348.2419,305.0843,2.733262,2.792267,2.792267,2.962388
408.5885,187.8764,2.963728,1.407471,1.407471,3.27766
442.2875,244.827,4.467639,2.766113,2.766129,4.842156
319.8153,256.9066,2.669788,2.522949,2.522949,2.893593
318.9536,288.1691,3.224912,1.411163,1.411163,3.32431
364.9684,214.2472,3.952833,1.29538,1.29538,4.074666
374.4758,280.0876,3.499933,1.173615,1.173615,3.607807
409.6467,274.6274,1.938094,1.305298,1.305298,2.143387
466.3561,256.7295,3.512041,1.407715,1.407715,3.620288
389.0468,209.4774,3.443437,1.295624,1.295624,3.54957
353.1223,262.3599,4.233563,2.796478,2.796478,4.588458
330.3323,331.1646,2.544837,1.619049,1.619049,2.814399
429.6445,268.9335,2.907164,1.401031,1.401031,2.87861
323.4643,314.3795,3.489943,2.346527,2.346527,3.7825
310.1401,268.899,4.945991,1.116333,1.116333,4.89741
371.8609,208.1448,3.698197,1.156006,1.156006,3.661873
420.277,283.0243,2.409582,1.755066,1.755066,2.664817
360.5586,249.4991,2.928244,1.414032,1.414017,3.018498
396.2955,209.1948,4.167777,2.514893,2.514908,4.517156
354.2346,242.0259,2.42789,1.109894,1.109894,2.502722
320.7316,298.1493,2.632212,1.658386,1.658386,2.911028
315.4055,277.8203,2.983076,1.290314,1.290314,2.953776
357.0447,298.454,4.200518,2.622803,2.622803,4.552642
308.6075,271.2937,2.930324,1.602844,1.602844,3.240718
304.0062,347.8426,3.740523,1.012329,1.012329,3.855812
328.5424,311.4539,2.553558,1.760223,1.760223,2.824043
336.9474,319.4259,3.090991,1.157013,1.157013,3.18626
373.8532,188.0178,3.233026,1.283386,1.283401,3.332673
430.1522,237.736,4.64592,1.392761,1.392761,4.600286
369.5244,238.3136,3.521039,2.257965,2.257965,3.816203
391.8598,216.9306,3.304442,2.704956,2.704956,3.581449
447.1956,219.5384,2.66217,1.682037,1.682053,2.94416
408.7866,209.7035,3.089616,2.227264,2.227264,3.348615
405.4238,251.8281,3.182043,1.414124,1.414108,3.150789
357.984,204.1366,4.515521,1.349762,1.349747,4.471169
303.9554,312.5587,2.616094,1.247284,1.247284,2.696726
371.1863,314.8102,2.808402,2.053497,2.053497,3.043827
370.0347,221.1555,3.277775,2.471893,2.471893,3.552547
448.6163,276.3599,2.621102,1.640167,1.640167,2.898742
430.8015,222.484,3.572628,2.816345,2.816345,3.872118
382.3705,240.9106,3.760031,1.399902,1.399902,3.7231
515.1418,177.8779,3.775234,2.156555,2.15654,4.091707
460.617,193.1918,4.216338,1.277527,1.277527,4.346293
547.7844,184.9358,2.483686,1.657104,1.657104,2.746771
497.1095,175.822,2.876427,1.414215,1.414215,2.965084
466.313,231.1875,3.579413,1.397766,1.397751,3.689736
519.2492,204.0464,2.876597,1.070007,1.070023,2.848343
497.1409,248.2259,3.364277,2.422272,2.422256,3.6463
498.3271,192.2532,3.12167,1.409241,1.409241,3.217885
552.2769,205.3132,3.018285,1.174866,1.17485,3.111314
482.7616,189.4971,4.252504,2.507904,2.507904,4.608985
447.8243,170.0369,4.150729,1.412567,1.412552,4.278662
464.377,171.2342,2.495147,1.481232,1.481247,2.759445
523.1314,208.3705,2.339022,1.460205,1.46019,2.586783
440.0359,200.1506,3.743567,1.041962,1.041962,3.85895
432.5308,238.9083,3.05429,1.645203,1.645203,3.377816
508.296,182.5193,3.580504,1.404724,1.404724,3.545336
493.017,250.4332,3.189634,2.162231,2.162231,3.457016
503.3277,181.8648,2.863403,2.118286,2.118301,3.103438
483.758,204.8449,3.099446,1.370209,1.370193,3.069003
508.094,233.0201,2.712637,1.70932,1.70932,2.999972
462.8888,228.7526,5.038243,1.37677,1.376785,4.988757
437.8969,259.291,3.329005,1.090149,1.090149,3.431611
518.6091,201.5714,1.89094,1.519592,1.519577,2.091238
444.0896,238.7469,4.459942,2.827728,2.827744,4.833813
509.9225,201.4759,4.769111,1.369934,1.369949,4.722268
456.2661,174.8519,2.115509,1.345245,1.345245,2.339594
528.1421,207.257,4.388215,2.581055,2.581055,4.756074
436.5338,236.8885,3.039559,2.799561,2.799561,3.294362
457.5773,257.4855,2.503172,1.761414,1.761414,2.768321
451.3904,235.1178,2.890182,2.824646,2.824646,3.132462
526.9502,226.0775,2.919153,1.708374,1.708359,3.228364
473.4779,192.8935,4.290925,2.810211,2.810211,4.650628
516.0813,174.5261,4.479296,2.770203,2.770172,4.85479
431.9773,203.4641,1.798911,1.656036,1.656036,1.989461
463.0972,217.0185,5.093812,1.369019,1.369019,5.04378
538.213,215.2272,4.862668,1.041199,1.041214,4.814906
483.158,240.6951,3.162979,2.76825,2.76825,3.428127
477.7829,171.6856,3.38377,1.342194,1.342194,3.350534
459.4006,209.4627,3.320901,1.056732,1.056732,3.423257
458.4757,249.2089,4.464756,2.526459,2.526474,4.839031
505.5189,199.273,3.981284,1.291138,1.291122,4.103994
489.1375,169.3203,4.56353,1.116302,1.116302,4.518706
455.8085,182.0149,2.975141,1.398438,1.398453,3.06684
446.5088,252.2912,2.991323,2.826904,2.826904,3.242081
504.9337,184.1987,2.763563,1.398254,1.398254,2.84874
463.0794,231.1823,4.526032,2.828369,2.828369,4.905444
485.0987,247.9267,4.324437,2.727753,2.727737,4.68695
437.1821,206.4454,3.467611,1.408447,1.408432,3.574489
473.5544,188.8193,3.508514,1.177979,1.177994,3.474053
493.6313,197.535,3.097086,1.695557,1.695572,3.425145
431.5687,209.8865,4.458814,2.759796,2.759796,4.83259
469.3738,220.0596,4.606144,1.401672,1.401688,4.560902
470.1113,196.8198,2.602536,1.248749,1.248764,2.68275
493.6113,248.4453,2.921207,1.261322,1.261337,3.011243
467.3158,178.7998,2.427068,1.627075,1.627075,2.684155
517.4738,222.7854,3.008525,1.763977,1.763992,3.327202
434.1764,226.0577,3.023146,1.766174,1.76619,3.343373
493.5426,241.7049,3.615087,2.554077,2.554077,3.918135
516.8874,224.8737,3.352456,1.394897,1.394913,3.455784
501.8179,172.543,4.534454,1.264099,1.264099,4.489916
530.2078,197.2242,2.209451,1.669861,1.669891,2.443486
439.5304,238.1091,2.769273,1.544312,1.544296,3.062608
454.2317,196.6384,2.74703,1.084351,1.084366,2.831698
540.3285,203.8061,3.879618,1.239929,1.23996,3.841512
490.9943,241.4829,4.304248,1.108734,1.108734,4.261971
515.3797,213.7654,2.839244,1.767212,1.767212,3.13999
